text,label,preds
What is the name of the imaginary line that divides the Earth into the Eastern Hemisphere and the Western Hemisphere? The Prime Meridian is the imaginary line that divides the Earth into the Eastern Hemisphere and the Western Hemisphere.,0,0
What is the name of the country that has kangaroos and koalas? Australia is the country that has kangaroos and koalas.,0,0
What is the name of the frozen part of the Earth at the South Pole? Antarctica is the frozen part of the Earth at the South Pole.,0,0
What is the name of the long line of islands that stretches from Alaska to South America? The Andes Mountains is the long line of islands that stretches from Alaska to South America.,0,0
What is the name of the famous waterfall located on the border of Canada and the United States? Niagara Falls is the famous waterfall located on the border of Canada and the United States.,0,0
What is the name of the largest city in the United States? New York City is the largest city in the United States.,0,0
What is the name of the mountain range that runs through the western part of North America? The Rocky Mountains is the mountain range that runs through the western part of North America.,0,0
What is the name of the country that is shaped like a boot? Italy is the country that is shaped like a boot.,0,0
What is the name of the country that is known for building pyramids? Egypt is the country that is known for building pyramids.,0,0
What is the name of the body of water that is located between the United States and Europe? The Atlantic Ocean is the body of water that is located between the United States and Europe.,0,0
What is the name of the famous bridge in San Francisco? The Golden Gate Bridge is the famous bridge in San Francisco.,0,0
What is the name of the country that is south of the United States? Mexico is the country that is south of the United States.,0,0
What is the name of the small island that belongs to New York City and is known for the Statue of Liberty? Ellis Island is the small island that belongs to New York City and is known for the Statue of Liberty.,0,0
What is the name of the continent that is known for penguins and polar bears? Antarctica is the continent that is known for penguins and polar bears.,0,0
What is the name of the large river in South America? The Amazon River is the large river in South America.,0,0
What is the name of the famous clock in London? Big Ben is the famous clock in London.,0,0
What is the name of the small country that is located between France and Spain? Andorra is the small country that is located between France and Spain.,0,0
What is the name of the city that is known for its canals and gondolas? Venice is the city that is known for its canals and gondolas.,0,0
What is the name of the country that is located in the southern part of Africa? South Africa is the country that is located in the southern part of Africa.,0,0
What is the name of the mountain range that runs through the eastern part of the United States? The Appalachian Mountains is the mountain range that runs through the eastern part of the United States.,0,0
What is the name of the warm ocean current that flows along the east coast of the United States? The Gulf Stream is the warm ocean current that flows along the east coast of the United States.,0,0
What is the name of the small country that is located in the middle of Italy? Vatican City is the small country that is located in the middle of Italy.,0,0
What is the name of the river that flows through Egypt? The Nile River is the river that flows through Egypt.,0,0
What is the name of the country that is known for the Great Barrier Reef? Australia is the country that is known for the Great Barrier Reef.,0,0
What is the name of the country that is known for the fjords? Norway is the country that is known for the fjords.,0,0
What is the name of the large waterfall located in Africa? Victoria Falls is the large waterfall located in Africa.,0,0
What is the name of the large hotel and casino located in Las Vegas? The Bellagio is the large hotel and casino located in Las Vegas.,0,0
What is the name of the small country located in the Pyrenees Mountains between France and Spain? Andorra is the small country located in the Pyrenees Mountains between France and Spain.,0,0
What is the name of the famous bridge that connects San Francisco to Marin County? The Golden Gate Bridge is the famous bridge that connects San Francisco to Marin County.,0,0
What is the name of the large lake that borders Canada and the United States? Lake Michigan is the large lake that borders Canada and the United States.,0,0
What is the name of the country that is located on the peninsula between the Black Sea and the Caspian Sea? Azerbaijan is the country that is located on the peninsula between the Black Sea and the Caspian Sea.,0,0
What is the name of the large island that is located to the east of Canada? Greenland is the large island that is located to the east of Canada.,0,0
What is history? History is the study of past events.,0,0
Who were the first people to come to America? The Native Americans were the first people to come to America.,0,0
Who was the first President of the United States? George Washington was the first President of the United States.,0,0
What is the name of the document that outlines the laws and rules for the United States? The Constitution is the document that outlines the laws and rules for the United States.,0,0
Who freed the slaves in America? Abraham Lincoln freed the slaves in America.,0,0
What event started World War II? The invasion of Poland started World War II.,0,0
Who invented the telephone? Alexander Graham Bell invented the telephone.,0,0
Who was the first man to walk on the moon? Neil Armstrong was the first man to walk on the moon.,0,0
Who wrote the Gettysburg Address? Abraham Lincoln wrote the Gettysburg Address.,0,0
Who painted the famous painting called the Mona Lisa? Leonardo da Vinci painted the famous painting called the Mona Lisa.,0,0
Where did the Pilgrims first land in America? The Pilgrims first landed in America at Plymouth Rock.,0,0
Who discovered America? Christopher Columbus discovered America.,0,0
Who wrote the Star-Spangled Banner? Francis Scott Key wrote the Star-Spangled Banner.,0,0
Who was the first person to fly across the Atlantic Ocean? Charles Lindbergh was the first person to fly across the Atlantic Ocean.,0,0
What was the name of the famous ship that sank in 1912? The Titanic was the name of the famous ship that sank in 1912.,0,0
"Who famously said ""I have a dream""? Martin Luther King Jr. famously said ""I have a dream"".",0,0
What was the main cause of the Civil War? Slavery was the main cause of the Civil War.,0,0
Who painted the famous painting called Starry Night? Vincent van Gogh painted the famous painting called Starry Night.,0,0
Who invented the light bulb? Thomas Edison invented the light bulb.,0,0
Who was the first person to discover electricity? Benjamin Franklin was the first person to discover electricity.,0,0
Who was the first President to live in the White House? John Adams was the first President to live in the White House.,0,0
