text,label,source,reliability,bias,source_bias,date
"SEOUL, South Korea - Secretary of State Rex Tillerson appeared to remove a major roadblock to talks with North Korea, saying the United States was willing to meet with the nuclear-armed country ""without preconditions.""",0.43636363636363645,stars-and-stripes,48.79,0.45,least,2017-12-13
"Tillerson said President Donald Trump supports the position, which would reverse current and past administration policy that the U.S. won't sit down with the North unless denuclearization is on the table.",0.5818181818181819,stars-and-stripes,48.79,0.45,least,2017-12-13
The White House said later that the president's views on North Korea have not changed.,0.36363636363636365,stars-and-stripes,48.79,0.45,least,2017-12-13
"Trump, who has previously undercut Tillerson, was silent on the issue on the format he usually turns to for foreign policy announcements - Twitter.",0.43636363636363645,stars-and-stripes,48.79,0.45,least,2017-12-13
"He did, however, refer to North Korea as a ""vile dictatorship"" Tuesday as he signed a $700 billion defense authorization bill.",0.6545454545454544,stars-and-stripes,48.79,0.45,least,2017-12-13
"Tillerson's remarks came two weeks after North Korea test-fired its most powerful missile, which experts said showed the potential to reach the U.S. East Coast.",0.43636363636363645,stars-and-stripes,48.79,0.45,least,2017-12-13
"""We are ready to talk anytime North Korea would like to talk.",0.21818181818181823,stars-and-stripes,48.79,0.45,least,2017-12-13
"And we are ready to have the first meeting without preconditions,"" Tillerson said Tuesday in a speech at the Atlantic Council think tank in Washington.",0.21818181818181823,stars-and-stripes,48.79,0.45,least,2017-12-13
He said the North would need to hold off on its weapons testing.,0.21818181818181823,stars-and-stripes,48.79,0.45,least,2017-12-13
"The reclusive state has test-fired more than 20 missiles so far this year, including the ICBM launched on Nov. 29.",0.21818181818181823,stars-and-stripes,48.79,0.45,least,2017-12-13
It also conducted its sixth and most powerful nuclear test.,0.36363636363636365,stars-and-stripes,48.79,0.45,least,2017-12-13
"""Let's just meet and we can talk about the weather if you want to.",0.36363636363636365,stars-and-stripes,48.79,0.45,least,2017-12-13
"We can talk about whether it's a square table or a round table if that's what you're excited about,"" Tillerson said.",0.43636363636363645,stars-and-stripes,48.79,0.45,least,2017-12-13
"""But can we at least sit down and see each other face to face and then we can begin to lay out a map, a road map, of what we might be willing to work towards.""",0.29090909090909095,stars-and-stripes,48.79,0.45,least,2017-12-13
"Meanwhile, Jeffrey Feltman, the U.N. political chief who recently visited Pyongyang, said senior North Korean officials told him ""it was important to prevent war.""",0.36363636363636365,stars-and-stripes,48.79,0.45,least,2017-12-13
"Feltman, a former American diplomat, said he stressed ""the urgent need to prevent miscalculation and reduce the risk of conflict,"" during more than 15 hours of discussions with North Korea's foreign minister and other top officials.",0.43636363636363645,stars-and-stripes,48.79,0.45,least,2017-12-13
"He called on them to open communication channels, including suspended military hotlines and ""to start some kind of engagement, to start talking about talks.""",0.509090909090909,stars-and-stripes,48.79,0.45,least,2017-12-13
"""They did not offer any type of commitment to us at that point.",0.36363636363636365,stars-and-stripes,48.79,0.45,least,2017-12-13
"They have to reflect on what we said with their own leadership,"" he told reporters after privately briefing the U.N. Security Council.",0.21818181818181823,stars-and-stripes,48.79,0.45,least,2017-12-13
"""I think we've left the door ajar, and I fervently hope that the door to a negotiated solution will now be opened wide.""",0.29090909090909095,stars-and-stripes,48.79,0.45,least,2017-12-13
Tillerson changes tune on North Korea,0.6545454545454544,digital-journal,,,least,2017-12-13
"US Secretary of State Rex Tillerson may have opened the way to negotiations with North Korea over its nuclear programme, saying Washington was ready to talk ""without preconditions"".",0.5818181818181819,digital-journal,,,least,2017-12-13
"The apparent olive branch -- after a year of mutual threats by US President Donald Trump and North Korean leader Kim Jong-Un, and multiple missile tests by Pyongyang, coupled with its most powerful nuclear blast to date -- could help defuse sky-high ",0.509090909090909,digital-journal,,,least,2017-12-13
But with the two sides engaged in a war of words there is a long way to go before any negotiations -- let alone a deal.,0.43636363636363645,digital-journal,,,least,2017-12-13
Here are some questions and answers on the issue.,0.29090909090909095,digital-journal,,,least,2017-12-13
The US has for years refused to talk unless the North first takes steps towards dismantling its nuclear programme.,0.36363636363636365,digital-journal,,,least,2017-12-13
"But the North has staged six atomic tests and declared itself a full nuclear state after the ICBM test on November 28, rendering the prospect of nuclear disarmament increasingly unrealistic, according to experts.",0.36363636363636365,digital-journal,,,least,2017-12-13
"""We are ready to talk anytime North Korea would like to talk.",0.29090909090909095,digital-journal,,,least,2017-12-13
We are ready to have the first meeting without preconditions.,0.29090909090909095,digital-journal,,,least,2017-12-13
"Let's just meet,"" Tillerson said at a forum in Washington.",0.36363636363636365,digital-journal,,,least,2017-12-13
"William Perry, a former US Defense Secretary who helped broker the 1994 Agreed Framework nuclear deal with the North, said it was ""very encouraging news"".",0.509090909090909,digital-journal,,,least,2017-12-13
"""We must find a way to come to the table in order to de-escalate the volatile situation with North Korea,"" he tweeted.",0.29090909090909095,digital-journal,,,least,2017-12-13
What does Donald Trump think?,0.36363636363636365,digital-journal,,,least,2017-12-13
"Trump administration officials have piled pressure on Pyongyang with US-led UN sanctions and talk of a potential pre-emptive attack, with National Security Adviser HR McMaster saying this month the potential for war was ""increasing every day"".",0.43636363636363645,digital-journal,,,least,2017-12-13
"The president has previously dismissed Tillerson's push for talks with the North, tweeting in October that his top diplomat was ""wasting his time trying to negotiate with Little Rocket Man"" - his favoured epithet for Kim.",0.6545454545454544,digital-journal,,,least,2017-12-13
"""Save your energy, Rex, we'll do what has to be done!""",0.29090909090909095,digital-journal,,,least,2017-12-13
he added -- and rumours have swirled in recent weeks that Trump was about to sack him.,0.36363636363636365,digital-journal,,,least,2017-12-13
Whether Tillerson's words herald a major policy shift by the administration remains to be seen.,0.43636363636363645,digital-journal,,,least,2017-12-13
"White House spokesman Sarah Huckabee Sanders said Trump's views on the North ""have not changed"".",0.43636363636363645,digital-journal,,,least,2017-12-13
"The North has long expressed a willingness to talk without preconditions and is likely to respond positively to any such offer, analysts say.",0.43636363636363645,digital-journal,,,least,2017-12-13
"""They have believed that the US would have no choice but to sit down with the North for talks in the end... and they might have been right,"" said Chung Sung-Yoon, of the Korea Institute for National Unification in Seoul.",0.36363636363636365,digital-journal,,,least,2017-12-13
US ready for talks with N Korea without preconditions,0.36363636363636365,deccan-herald,,,left-center,2017-12-13
"The US is ready to talk to North Korea over its nuclear disarmament without preconditions, Secretary of State Rex Tillerson has said, in what appeared to be a softening of America's stance toward Pyongyang.",0.6363636363636364,deccan-herald,,,left-center,2017-12-13
The offer to North Korea comes amid crippling sanctions on the country and just two weeks after after another intercontinental ballistic missile test by the reclusive nation.,0.36363636363636365,deccan-herald,,,left-center,2017-12-13
It also marks a shift from Tillerson's own previous comments that the US would not negotiate its way to the negotiating table with North Korea and that it would only talk once the regime was ready to address its denuclearisation.,0.6363636363636364,deccan-herald,,,left-center,2017-12-13
"""We've said from the diplomatic side we're ready to talk anytime North Korea would like to talk, and were ready to have the first meeting without precondition.",0.36363636363636365,deccan-herald,,,left-center,2017-12-13
"Let's just meet,"" Tillerson said.",0.36363636363636365,deccan-herald,,,left-center,2017-12-13
He was speaking on 'Meeting the Foreign Policy Challenges of 2017 and Beyond' organised by the 2017 Atlantic Council- Korea Foundation Forum.,0.2727272727272727,deccan-herald,,,left-center,2017-12-13
"""And then we can begin to lay out a map, a roadmap of what we might be willing to work towards,"" he said.",0.2727272727272727,deccan-herald,,,left-center,2017-12-13
The offer stands in contrast to President Donald Trump's warnings that talks have failed and that Tillerson was wasting his time.,0.5454545454545454,deccan-herald,,,left-center,2017-12-13
Tillerson said it was not workable to demand that North Korea give up its weapons before talks begin.,0.36363636363636365,deccan-herald,,,left-center,2017-12-13
"""Its not realistic to say were only going to talk if you come to the table ready to give up your program.",0.36363636363636365,deccan-herald,,,left-center,2017-12-13
They have too much invested in it.,0.18181818181818182,deccan-herald,,,left-center,2017-12-13
"And the President is very realistic about that as well,"" he said.",0.2727272727272727,deccan-herald,,,left-center,2017-12-13
in response to a question after delivering his remarks.,0.09090909090909091,deccan-herald,,,left-center,2017-12-13
"However, the White House was quick to assert that there had been no change in the views of the president on North Korea.",0.45454545454545453,deccan-herald,,,left-center,2017-12-13
"""The President's views on North Korea have not changed.",0.45454545454545453,deccan-herald,,,left-center,2017-12-13
"North Korea is acting in an unsafe way not only toward Japan, China, and South Korea, but the entire world.",0.6363636363636364,deccan-herald,,,left-center,2017-12-13
"North Korea's actions are not good for anyone and certainly not good for North Korea,"" White House Press Secretary Sarah Sanders said in a statement to the press.",0.5454545454545454,deccan-herald,,,left-center,2017-12-13
The secretary of state made clear that full North Korean nuclear disarmament would be the ultimate goal of substantive negotiations.,0.6363636363636364,deccan-herald,,,left-center,2017-12-13
"He argued that containment was not an option, as an impoverished North Korea would seek to earn money by selling its nuclear weapons on the black market.",0.2727272727272727,deccan-herald,,,left-center,2017-12-13
"""Because were dealing with a new leader in North Korea that no ones ever engaged with.",0.2727272727272727,deccan-herald,,,left-center,2017-12-13
US open to initial meeting with North Korea 'without precondition',0.45454545454545453,washington-examiner,34.07,11.3,right,2017-12-13
"Secretary of State Rex Tillerson is willing to talk to North Korean officials ""without precondition,"" at least for an initial round of diplomacy over the regime's nuclear weapons program.",0.5454545454545454,washington-examiner,34.07,11.3,right,2017-12-13
"""[W]e're ready to have the first meeting without precondition,"" Tillerson said during an event at the Atlantic Council in Washington, D.C. ""Let's just meet.",0.6363636363636364,washington-examiner,34.07,11.3,right,2017-12-13
We can talk about the weather if you want.,0.0,washington-examiner,34.07,11.3,right,2017-12-13
We can talk about whether it's going to be a square table or a round table if that's what you're excited about.,0.09090909090909091,washington-examiner,34.07,11.3,right,2017-12-13
But can we at least sit down and see each other face-to-face.,0.36363636363636365,washington-examiner,34.07,11.3,right,2017-12-13
"And then we can begin to lay out a map, a roadmap, of what we might be willing to work towards.""",0.18181818181818182,washington-examiner,34.07,11.3,right,2017-12-13
That's a less-demanding posture that Tillerson has adopted in recent months when he ruled out negotiations based on anything other than North Korea agreeing to dismantle its nuclear weapons program.,0.45454545454545453,washington-examiner,34.07,11.3,right,2017-12-13
"Tillerson maintained a hardline position regarding the regime's long-term retention of the nuclear weapons, but he seemed to soften his previous expectations for what early negotiations might look like.",0.5454545454545454,washington-examiner,34.07,11.3,right,2017-12-13
"""It's not realistic to say 'we're only going to talk if you come to the table ready to give up your program.'",0.2727272727272727,washington-examiner,34.07,11.3,right,2017-12-13
"They have too much invested in it,"" Tillerson said.",0.2727272727272727,washington-examiner,34.07,11.3,right,2017-12-13
"""And the president is very realistic about that as well.""",0.2727272727272727,washington-examiner,34.07,11.3,right,2017-12-13
That perspective appears to represent a shift in Tillerson's thinking.,0.36363636363636365,washington-examiner,34.07,11.3,right,2017-12-13
"""We don't think having a dialogue where the North Koreans come to the table assuming they're going to maintain their nuclear weapons is productive,"" he told reporters in August.",0.36363636363636365,washington-examiner,34.07,11.3,right,2017-12-13
"Tillerson's negotiating posture might harden after the United States sharpened its assessment of ""a new leader in North Korea that no one has ever engaged with.""",0.2727272727272727,washington-examiner,34.07,11.3,right,2017-12-13
"He emphasized that the United States cannot learn to live with a nuclear-armed North Korea, notwithstanding the history of doing so with the Soviet empire during the Cold War.",0.45454545454545453,washington-examiner,34.07,11.3,right,2017-12-13
"""The difference is that, [from] the past behavior of North Korea, it's clear to us that they would not just use the possess of nuclear weapons as a deterrent,"" Tilllerson said.",0.45454545454545453,washington-examiner,34.07,11.3,right,2017-12-13
"""This would become a commercial activity for them, because we already see elements of it in the commercial marketplace.",0.45454545454545453,washington-examiner,34.07,11.3,right,2017-12-13
"And in a world we live in today where our greatest threats are non-state actors, we simply cannot accept that.""",0.18181818181818182,washington-examiner,34.07,11.3,right,2017-12-13
"That's why President Trump's team is willing to contemplate the possibility of war with North Korea despite the recognition that such a conflict ""would be catastrophic,"" as Defense Secretary Jim Mattis has acknowledged.",0.45454545454545453,washington-examiner,34.07,11.3,right,2017-12-13
"""Yes, there are multiple military options that have been developed to deal with a failure on my part,"" Tillerson said.",0.7272727272727273,washington-examiner,34.07,11.3,right,2017-12-13
Kim Jong-Un Vows to 'Win Victory in the Showdown' with US,0.5454545454545454,tasnim-news-agency-(press-release),,,right,2017-12-13
"The nuclear-armed North has rattled the international community with a flurry of nuclear blasts and missile launches, most recently on November 29 when it test-fired its longest-range intercontinental ballistic missile (ICBM), capable of reaching all",0.7272727272727273,tasnim-news-agency-(press-release),,,right,2017-12-13
"Kim told workers behind the latest test that his country would ""victoriously advance and leap as the strongest nuclear power and military power in the world"" at a conference on Tuesday, according to state news agency KCNA.",0.7272727272727273,tasnim-news-agency-(press-release),,,right,2017-12-13
"""The... national defense industry will continue to develop and we will win victory in the showdown with the imperialists and the US,"" he was indirectly quoted as saying.",0.6363636363636364,tasnim-news-agency-(press-release),,,right,2017-12-13
"The country's nuclear force had been completed in a ""death-defying struggle"" and despite a high cost, he added.",0.5454545454545454,tasnim-news-agency-(press-release),,,right,2017-12-13
"Kim's comments come as global powers scramble for a response to the crisis, with the US backing stringent economic and diplomatic sanctions on Kim's regime to halt its nuclear drive.",0.5454545454545454,tasnim-news-agency-(press-release),,,right,2017-12-13
"But the North has continued to lob missiles, posing a major challenge to US President Donald Trump.",0.45454545454545453,tasnim-news-agency-(press-release),,,right,2017-12-13
"Fears of a catastrophic conflict with the nuclear-armed regime have spiked as the leaders have taunted each other, with Trump dubbing his rival ""Little Rocket Man"".",0.6363636363636364,tasnim-news-agency-(press-release),,,right,2017-12-13
"Tension flared anew in the flashpoint peninsula after the November 29 launch of the Hwasong-15 ICBM, which the North claimed could deliver a ""super-large heavy warhead"" anywhere on the US mainland.",0.36363636363636365,tasnim-news-agency-(press-release),,,right,2017-12-13
Many analysts suggest that the rocket is capable of reaching the US mainland but voice skepticism that Pyongyang has mastered the advanced technology needed to allow the rocket to survive re-entry to the Earth's atmosphere.,0.36363636363636365,tasnim-news-agency-(press-release),,,right,2017-12-13
"The launch was the first test of any kind since September 15, and quashed hopes that the North may have held back in order to open the door to a negotiated solution to the nuclear standoff.",0.45454545454545453,tasnim-news-agency-(press-release),,,right,2017-12-13
"But US Secretary of State Rex Tillerson said for the first time that Washington was willing to talk to Pyongyang ""without preconditions"".",0.5454545454545454,tasnim-news-agency-(press-release),,,right,2017-12-13
"The US has long insisted that the North should take concrete steps toward disarming before any negotiations, which should lead to complete, irreversible and verifiable denuclearization.",0.2727272727272727,tasnim-news-agency-(press-release),,,right,2017-12-13
"""It's not realistic to say we're only going to talk if you come to the table ready to give up your programme,"" Tillerson told a meeting of the Atlantic Council policy forum.",0.2727272727272727,tasnim-news-agency-(press-release),,,right,2017-12-13
"""They have too much invested in it.""",0.09090909090909091,tasnim-news-agency-(press-release),,,right,2017-12-13
But he also warned that the US military stands ready to act if necessary.,0.5454545454545454,tasnim-news-agency-(press-release),,,right,2017-12-13
The latest military standoff prompted concerns of another full-scale conflict in the region after the 1950-53 Korean War that left much of the peninsula in ruins.,0.6363636363636364,tasnim-news-agency-(press-release),,,right,2017-12-13
"Even if a second war remained conventional, tens of thousands of South Koreans - as well as many of the 28 500 US troops stationed in the country - are expected to be killed just in the first days of fighting, analysts say.",0.45454545454545453,tasnim-news-agency-(press-release),,,right,2017-12-13
The very best stories of how Rex Tillerson is destroying the State Department,0.5454545454545454,american-thinker,13.67,24.85,right,2017-12-13
But the media have been harder on him than on any other Cabinet member.,0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
"A week does not pass without the publication of explicit articles or opinion pieces calling on Tillerson to resign (such as here , here , here , and here ).",0.36363636363636365,american-thinker,13.67,24.85,right,2017-12-13
Rex Tillerson should be the darling of the liberal media.,0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
"He supported sticking with the Iran deal , which basically allows Iran to develop nuclear weapons and ballistic missiles.",0.36363636363636365,american-thinker,13.67,24.85,right,2017-12-13
He opposed stating the obvious : that Israel's capital is Jerusalem.,0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
And he supported the ridiculous Paris climate change treaty.,0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
Because Tillerson has been working assiduously to cut the staff of the State Department.,0.6363636363636364,american-thinker,13.67,24.85,right,2017-12-13
He wants to cut the State Department staff by 8%.,0.6363636363636364,american-thinker,13.67,24.85,right,2017-12-13
Liberals are horrified.,0.2727272727272727,american-thinker,13.67,24.85,right,2017-12-13
They don't have the faintest idea how many people should be working at the State Department.,0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
"All they know is that however many there are, there shouldn't be fewer.",0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
"Even worse, Tillerson hasn't filled many senior political positions at the State Department, and he's been criticized for not consulting with the staff there - he makes them feel unimportant!",0.7272727272727273,american-thinker,13.67,24.85,right,2017-12-13
"The media are full of stories of the ""understaffed"" State Department.",0.6363636363636364,american-thinker,13.67,24.85,right,2017-12-13
Vox says the understaffed State Department makes the situation with North Korea more dangerous.,0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
"We need a fully staffed State Department to ""make high-level statements.""",0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
Or do we?,0.09090909090909091,american-thinker,13.67,24.85,right,2017-12-13
"But in the same article, Vox, incredibly, admits that perhaps the State Department just doesn't matter:",0.36363636363636365,american-thinker,13.67,24.85,right,2017-12-13
Here's another great quote from the WaPo where in one sentence it also says the understaffing will have a terrible effect - and no effect at all!,0.18181818181818182,american-thinker,13.67,24.85,right,2017-12-13
Many at the State Department have nothing to do.,0.36363636363636365,american-thinker,13.67,24.85,right,2017-12-13
"Some try to conduct policy meetings just to retain the muscle memory and focus, but, said another department employee, ""in the last couple months, it's been a lot more sitting around and going home earlier than usual.""",0.45454545454545453,american-thinker,13.67,24.85,right,2017-12-13
"U.S. Will Talk To North Korea 'Until The First Bomb Drops,' Rex Tillerson Says",0.7272727272727273,newsweek,38.63,-2.42,left,2017-12-13
"Secretary of State Rex Tillerson told world leaders on Tuesday that the U.S. will seek diplomacy with North Korea ""until the first bomb drops.""",0.7272727272727273,newsweek,38.63,-2.42,left,2017-12-13
"Tillerson reiterated his long-held stance in speaking before the Atlantic Council Korea Foundation Forum, but also said that Defense Secretary James Mattis is prepared for war if it comes to it.",0.6363636363636364,newsweek,38.63,-2.42,left,2017-12-13
"""As I've told people many times, I will continue our diplomatic efforts until the first bomb drops,"" Tillerson said, according to The Hill.",0.8181818181818182,newsweek,38.63,-2.42,left,2017-12-13
"""I'm confident that we're going to be successful, but I'm also confident that Secretary Mattis will be successful if it ends up being his turn.""",0.45454545454545453,newsweek,38.63,-2.42,left,2017-12-13
Keep up with this story and more by subscribing now,0.09090909090909091,newsweek,38.63,-2.42,left,2017-12-13
Tillerson said the U.S. needs North Korea to come to the table for a conversation.,0.2727272727272727,newsweek,38.63,-2.42,left,2017-12-13
"""We're ready to talk any time they'd like to talk,"" he said.",0.36363636363636365,newsweek,38.63,-2.42,left,2017-12-13
"""In the meantime, our military preparedness is strong.""",0.2727272727272727,newsweek,38.63,-2.42,left,2017-12-13
"The secretary of state explained that President Donald Trump has ordered military planners to have a ""full range of contingencies available"" and that they are ready for action.",0.36363636363636365,newsweek,38.63,-2.42,left,2017-12-13
"Tillerson's speech came as the U.S., South Korea and Japan wrapped up the second day of missile-tracking drills in the waters between the Korean Peninsula and Japan.",0.45454545454545453,newsweek,38.63,-2.42,left,2017-12-13
"They were the first trilateral anti-missile exercises the allies have conducted since North Korea launched its most powerful rocket yet on November 29, which it reported was capable of reaching anywhere in the U.S. mainland.",0.6363636363636364,newsweek,38.63,-2.42,left,2017-12-13
"The missile, called Hwasong-15, ""went higher, frankly, than any previous shot they've taken,"" Mattis said after the test.",0.2727272727272727,newsweek,38.63,-2.42,left,2017-12-13
"""The bottom line is it is a continued effort to build a ballistic missile threat that endangers world peace, regional peace and certainly the United States.""",0.45454545454545453,newsweek,38.63,-2.42,left,2017-12-13
"Last week, the U.S. and South Korea ran a large-scale joint aerial exercise called Vigilant Ace that involved more than 230 aircraft preparing for a military attack on the North.",0.36363636363636365,newsweek,38.63,-2.42,left,2017-12-13
"The show of power heightened tensions in the region, with Pyongyang blaming Trump for causing ""a flare-up.""",0.45454545454545453,newsweek,38.63,-2.42,left,2017-12-13
"North Korea's Committee for the Peaceful Reunification of the Country called Trump ""insane"" and stated that the aerial drills would ""push the already acute situation on the Korean Peninsula to the brink of nuclear war.""",0.5454545454545454,newsweek,38.63,-2.42,left,2017-12-13
"North Korea leader Kim Jong Un has repeatedly said that he has no intention to denuclearize as the U.S. has demanded, and will continue building up the nation's nuclear and missile arsenal.",0.6363636363636364,newsweek,38.63,-2.42,left,2017-12-13
"After Trump in September threatened to ""totally destroy"" the regime if provoked, Kim responded, ""The path I chose is correct and that is the one I have to follow to the last.""",0.36363636363636365,newsweek,38.63,-2.42,left,2017-12-13
North Korea and U.S. are meeting for talks,0.07272727272727271,valuewalk,,,right-center,2017-12-13
The United States had previously held that they would not engage in talks with the Democratic People's Republic of Korea (DPRK) unless certain conditions were met.,0.21818181818181823,valuewalk,,,right-center,2017-12-13
"President Trump has held that North Korea must agree to denuclearization before talks could commence, reiterating this position in November's diplomatic visit to Asia.",0.29090909090909095,valuewalk,,,right-center,2017-12-13
"Until today, Secretary of State Rex Tillerson had echoed this stance.",0.29090909090909095,valuewalk,,,right-center,2017-12-13
"Today, Tillerson, surprised the world by changing the United States' stance on diplomatic talks with the isolationist dictatorship.",0.29090909090909095,valuewalk,,,right-center,2017-12-13
"Appearing before the Atlantic Council Korea Foundation Forum, Tillerson said, ""[W]e're ready to have the first meeting without precondition.""",0.14545454545454542,valuewalk,,,right-center,2017-12-13
"The Secretary of State went on to say, ""We can at least sit down and see each other face to face.",0.14545454545454542,valuewalk,,,right-center,2017-12-13
"And then we can begin to lay out a map, a roadmap, of what we might be willing to work towards We need the DPRK to come to the table for talks.",0.29090909090909095,valuewalk,,,right-center,2017-12-13
"We're ready to talk any time they'd like to talk.""",0.07272727272727271,valuewalk,,,right-center,2017-12-13
"Tillerson's new position comes at a time when the media has been wildly speculating about a rift between the Secretary of State and President Trump, with many news outlets claiming the Secretary of State is about to see a pink slip.",0.36363636363636365,valuewalk,,,right-center,2017-12-13
"In his speech, Tillerson seemed to imply that President Trump also backs his position, saying, ""It's not realistic to say 'we're only going to talk if you come to the table ready to give up your program.'",0.29090909090909095,valuewalk,,,right-center,2017-12-13
They have too much invested in it.,0.21818181818181823,valuewalk,,,right-center,2017-12-13
"And the president is very realistic about that as well.""",0.21818181818181823,valuewalk,,,right-center,2017-12-13
"Despite the willingness to reach a diplomatic solution, the Secretary of State did not weaken the stance of the United States, insisting that North Korea must be willing to consider denuclearization.",0.21818181818181823,valuewalk,,,right-center,2017-12-13
"While emphasizing his desire for diplomatic relations, Tillerson also stressed the willingness of the current administration to seek military intervention if necessary, saying, ""As I've told people many times, I will continue our diplomatic efforts ",0.21818181818181823,valuewalk,,,right-center,2017-12-13
I'm confident that we're gonna be successful.,0.21818181818181823,valuewalk,,,right-center,2017-12-13
"But I'm also confident that Secretary Mattis will be successful if it ends up being his turn.""",0.36363636363636365,valuewalk,,,right-center,2017-12-13
Tillerson also emphasized his partnership with Secretary Mattis.,0.14545454545454542,valuewalk,,,right-center,2017-12-13
The change in position comes on the heels of Pyongyang's most successful missile test to date.,0.07272727272727271,valuewalk,,,right-center,2017-12-13
The Hwasong-15 missile that was launched November 29th is believed to put the entire continental United States within the range of the North Korea's nuclear weapons.,0.29090909090909095,valuewalk,,,right-center,2017-12-13
"If these estimates are true, the Hwasong-15 test serves as a major turning point in US/DPRK relations, as well as in the nuclear arena overall.",0.36363636363636365,valuewalk,,,right-center,2017-12-13
