,text,source,label,reliability,bias
2864,Obama came out in support of same-sex marriage on Wednesday in an interview with ABC.,huffpost,0,37.82,-10.75
3708,"Mr. Cohen was sentenced in December to three years in prison for lying to Congress, campaign finance violations and financial crimes.",the-new-york-times,0,40.94,-7.94
2684,It will be the second time in two days that Mr. Biden has served as the liaison-in-chief for the White House.,the-new-york-times,0,40.94,-7.94
1345,The final tally was 97-1.,huffpost,0,37.82,-10.75
3077,The Miami-Dade County Police Department confirmed Thursday it was helping federal agents who were at the facility in Opa-locka as part of the ongoing investigation.,fox-news,0,35.44,11.06
4983,The Treasury ruling is one of many that are starting to emerge from all corners of the federal government as Washington changes regulations to conform with the Supreme Court decision.,the-new-york-times,0,40.94,-7.94
2499,"Though he collected only a dozen or so public endorsements, Mr. Ryan mounted an unlikely challenge to Ms. Pelosi, long considered a legislative and fund-raising powerhouse.",the-new-york-times,0,40.94,-7.94
7152,"“The world is at its safest when America is at its strongest,” Rubio said.",fox-news,0,35.44,11.06
3282,"He has vowed to “open up” the nation’s libel laws, even though those statutes are in fact state, not federal, laws.",the-new-york-times,0,40.94,-7.94
5972,"The cable also warned that the 17 February Brigade, the group charged with protecting the consulate, appeared to be compromised.",fox-news,0,35.44,11.06
927,He said he “respects” Grassley and proclaimed his support for Iowa’s farmers.,fox-news,1,35.44,11.06
7651,"“This is the same individual that just excoriated the Bush administration for supposedly hiding communications within the administration,” McCain said on MSNBC’s “Andrea Mitchell Reports.”",huffpost,0,37.82,-10.75
4692,"Tlaib, doubling down on her comments, tweeted on Friday that she “will always speak truth to power. #unapologeticallyMe.”",fox-news,1,35.44,11.06
3571,Some people look at it and they hate it...,fox-news,0,35.44,11.06
3033,"And control of the Senate could be up for grabs this year, too, with Democrats clinging to a fragile six-vote majority.",fox-news,1,35.44,11.06
6903,"It was also the first resignation over a major national security issue by a leading cabinet member since 1980, when Cyrus Vance quit as secretary of state.",the-new-york-times,0,40.94,-7.94
5405,"The Washington Metrorail system recorded fewer than half as many rides on Friday morning as in 2009, and knots of bystanders along the inaugural parade route were not as thick.",the-new-york-times,0,40.94,-7.94
2029,The photo features Mrs. Trump sprawled out naked on a fur rug inside a Boeing 727.,fox-news,1,35.44,11.06
3424,"A Republican staffer on Friday apologized for a Facebook post that criticized Malia and Sasha Obama's appearance at the annual White House turkey pardon ceremony, one of America's silliest holiday traditions.",huffpost,0,37.82,-10.75
4500,"""The issues at stake are too big, and this election is simply too important.",fox-news,0,35.44,11.06
6753,"The Illinois Democrat faces up to five years in prison, but guidelines recommend slightly less.",fox-news,0,35.44,11.06
6352,Sellers said that lower courts had been persuaded by statistical and other evidence put forth so far in the lawsuit.,huffpost,0,37.82,-10.75
5782,"Mr. O’Rourke, asked if he supported impeaching Mr. Trump, said he believed the president and his 2016 campaign “at least sought to collude with the Russian government to undermine our democracy” and that Mr. Trump “sought to obstruct justice” once in office.",the-new-york-times,0,40.94,-7.94
7328,The proposal would instead affect the future production and sale of military-style weapons or high-capacity magazines.,huffpost,0,37.82,-10.75
7618,"“But I also ... you know, Jon Stewart might have had it right last night: that there were elements of this photograph that might have been doctored.”",the-new-york-times,0,40.94,-7.94
3653,"Peter Carr, a spokesman for the special counsel, told BuzzFeed that its “description” of statements to Mueller’s office, as well as the “characterization” of documents and testimony the office obtained, was inaccurate.",huffpost,1,37.82,-10.75
3742,"He has called for ""bombing the daylights"" out of Islamic State targets in the Middle East, though he says American troops should be deployed to the region only as part of an international coalition that includes nations such as Saudi Arabia and Jordan.",fox-news,0,35.44,11.06
5705,"WASHINGTON — The House passed the Democrats’ showcase anti-corruption and voting rights legislation on Friday, an expansive measure that aims to dismantle barriers to the ballot box, end big money in politics and impose stricter ethics rules on federal officials.",the-new-york-times,0,40.94,-7.94
435,"Ryan Zinke, the interior secretary, said in a statement later Friday night that the decision applied to two African countries, though it did not name them.",the-new-york-times,0,40.94,-7.94
5119,"Representative Michael G. Grimm, a former F.B.I. agent and Marine who capitalized on his straight-arrow image to win a seat in Congress, was expected to be indicted on federal fraud charges after a lengthy corruption investigation, people with knowledge of the case said on Friday.",the-new-york-times,0,40.94,-7.94
2874,Romney told a local Denver TV station earlier on Wednesday that he opposes both same-sex marriage and civil unions.,huffpost,0,37.82,-10.75
7553,The U.S. Capitol Police so far have not opened an investigation into the matter.,fox-news,0,35.44,11.06
3307,"The cameraman replies, “we’re just here for a project...we’re just students.”",huffpost,0,37.82,-10.75
3842,The United States Conference of Catholic Bishops has also issued several letters to members of Congress calling for a budget that prioritizes aid to the poor.,the-new-york-times,0,40.94,-7.94
6452,"I ran on the Republican principles.""",huffpost,0,37.82,-10.75
970,"""However, it appears the plaintiffs' primary grievance stems from non-enforcement of federal laws regarding marijuana, as opposed to choices made by the voters of Colorado.""",fox-news,0,35.44,11.06
1412,"McConnell, R-Ky., called the bills “a time-wasting act of political posturing” and said that “a resolution will have to be palatable to House Democrats and Senate Republicans alike.”",fox-news,0,35.44,11.06
4863,"Hutchinson, too, said the country is clearly split on how to balance religious traditions with non-discrimination.",fox-news,0,35.44,11.06
4864,"At its heart, he said, ""this bill is not really complicated.""",fox-news,0,35.44,11.06
2301,"Since the report by The New York Times on March 2 that Mrs. Clinton used only a personal email account and did not even have a government account, she seems to have provided two answers about whether she still has copies of her emails.",the-new-york-times,0,40.94,-7.94
1277,"The White House press secretary, Sarah Huckabee Sanders, sought to broadly distance Mr. Trump from the charges.",the-new-york-times,0,40.94,-7.94
7565,"Those claims are all circumstantial, but it doesn't help his case should there ever actually be one.",fox-news,0,35.44,11.06
4416,"Senate Judiciary Chairman Chuck Grassley, R-Iowa, said he will ""closely review"" the proposed executive order, but said that ""as a general matter, this is an issue that Congress should take the lead to carefully consider and debate.""",fox-news,0,35.44,11.06
4157,“Given the poison pills stuffed into a proposal that was supposed to entice Democrats we can now say the Trump ‘offer’ isn’t about getting to a deal but about shifting blame.,huffpost,0,37.82,-10.75
7968,We should stand united against Putin’s past and planned future attacks against us.”,the-new-york-times,0,40.94,-7.94
2598,"To eliminate the filibuster for Supreme Court nominees, Republicans would need to vote in virtual lock step: The party effectively has only 51 votes right now because one member, Senator Johnny Isakson of Georgia, is recuperating from back surgery, so just two Republican senators could block a rules change.",the-new-york-times,0,40.94,-7.94
